energy_mw,qw
3.96292022,0.84
3.96292022,0.84
3.96292022,0.84
3.96330645,0.84
3.96330645,0.84
3.96330645,0.84
3.96330645,0.84
3.96330645,0.84
3.96330645,0.84
3.9635605,0.84
3.96381821,0.84
3.96381821,0.84
3.96381821,0.84
3.96381821,0.84
3.9679847599999998,0.84
3.96879947,0.84
3.96879947,0.84
3.96879947,0.84
3.96879947,0.84
3.96879947,0.84
3.96879947,0.84
3.96879947,0.84
3.96879947,0.84
3.96879947,0.84
3.96879947,0.84
3.96879947,0.84
3.96879947,0.84
3.97098079,0.84
3.97098079,0.84
3.972276,0.84
3.972276,0.84
3.972276,0.84
3.97302189,0.84
3.97306647,0.84
3.97306647,0.84
3.97389028,0.84
3.97656344,0.84
3.97656344,0.84
3.97656344,0.84
3.97656344,0.84
3.97656344,0.84
3.97656344,0.84
3.97656344,0.84
3.97656344,0.84
3.97854976,0.84
3.97854976,0.84
3.97854976,0.84
3.9788579900000003,0.84
3.97945456,0.84
3.97945456,0.84
3.97996639,0.84
3.97996639,0.84
3.97996639,0.84
3.97996639,0.84
3.98115487,0.84
3.98115487,0.84
3.98115487,0.84
3.98115487,0.84
3.98205567,0.84
3.98247236,0.84
3.98247236,0.84
3.98247236,0.84
3.98247236,0.84
3.98247236,0.84
3.98247236,0.84
3.98247236,0.84
3.98247236,0.84
3.98247236,0.84
3.98247236,0.84
3.98247236,0.84
3.98247236,0.84
3.98247236,0.84
3.98247236,0.84
3.98247236,0.84
3.98247236,0.84
3.98247236,0.84
3.98247236,0.84
3.98247236,0.84
3.98247236,0.84
3.98535652,0.84
3.98535652,0.84
3.98535652,0.84
3.98535652,0.84
3.98535652,0.84
3.98625124,0.84
3.98867936,0.84
3.98867936,0.84
3.98867936,0.84
3.98867936,0.84
3.98867936,0.84
3.98867936,0.84
3.98867936,0.84
3.98867936,0.84
3.98867936,0.84
3.98867936,0.84
3.98867936,0.84
3.98867936,0.84
3.98867936,0.84
3.98949291,0.84
3.98949291,0.84
3.98949291,0.84
3.98949291,0.84
3.98960877,0.84
3.98960877,0.84
3.9926266200000002,0.85
3.9958513,0.85
3.9976404,0.85
3.9976404,0.85
3.99791424,0.85
3.99791424,0.85
3.99791424,0.85
3.99791424,0.85
3.99791424,0.85
3.68804382,0.78
3.6669223300000002,0.78
3.6282525899999998,0.77
3.69267509,0.78
3.65298019,0.77
3.68529623,0.78
3.70024043,0.78
3.68804602,0.78
3.66435786,0.78
3.62529557,0.77
3.68717703,0.78
3.65185993,0.77
3.68828071,0.78
3.69374094,0.78
3.6886201499999998,0.78
3.71646023,0.79
3.68060418,0.78
3.7244491,0.79
3.70526894,0.78
3.7005289599999998,0.78
3.69505731,0.78
3.68922696,0.78
3.70255658,0.78
3.7017199900000004,0.78
3.74739877,0.79
3.73074461,0.79
3.75913181,0.8
3.74739877,0.79
3.7053885099999997,0.78
3.73130614,0.79
3.72223658,0.79
3.73982453,0.79
3.70111334,0.78
3.7057475099999997,0.78
3.76031185,0.8
3.72153562,0.79
3.75332513,0.79
3.7506515,0.79
3.75913181,0.8
3.75954639,0.8
3.73655989,0.79
3.76071042,0.8
3.7505502799999997,0.79
3.77896,0.8
3.72756319,0.79
3.76711202,0.8
3.7783731499999997,0.8
3.73829003,0.79
3.77162489,0.8
3.7712030899999998,0.8
3.77639927,0.8
3.76078017,0.8
3.76400143,0.8
3.76071042,0.8
3.7505502799999997,0.79
3.77896,0.8
3.77093696,0.8
3.7797169100000003,0.8
3.78678926,0.8
3.73901629,0.79
3.79269493,0.8
3.77306053,0.8
3.7778375499999997,0.8
3.79294342,0.8
3.78865454,0.8
3.7943612200000003,0.8
3.7899929300000004,0.8
3.77896,0.8
3.78075438,0.8
3.7797169100000003,0.8
3.78678926,0.8
3.77803141,0.8
3.79269493,0.8
3.78249193,0.8
3.7778375499999997,0.8
3.79294342,0.8
3.78865454,0.8
3.7943612200000003,0.8
3.7899929300000004,0.8
3.79396368,0.8
3.78487173,0.8
3.7797169100000003,0.8
3.78678926,0.8
3.78518826,0.8
3.79269493,0.8
3.79310269,0.8
3.7778375499999997,0.8
3.79341542,0.8
3.78865454,0.8
3.7943612200000003,0.8
3.7899929300000004,0.8
3.79396368,0.8
3.78939779,0.8
3.7797169100000003,0.8
3.78678926,0.8
3.78518826,0.8
3.79269493,0.8
3.79310269,0.8
3.78231461,0.8
3.79341542,0.8
3.78865454,0.8
3.7943612200000003,0.8
3.7899929300000004,0.8
3.8002306800000003,0.8
3.78939779,0.8
3.7797169100000003,0.8
3.78678926,0.8
3.79230053,0.8
3.79384246,0.8
3.79621048,0.8
3.7900471099999997,0.8
3.79341542,0.8
3.8006585,0.8
3.7951287999999996,0.8
3.79332219,0.8
3.8002306800000003,0.8
3.78939779,0.8
3.79968388,0.8
3.80001015,0.8
3.80215366,0.81
3.79384246,0.8
3.8017176,0.81
3.7968364599999997,0.8
3.79341542,0.8
3.8006585,0.8
3.79932204,0.8
3.79332219,0.8
3.8002306800000003,0.8
3.78939779,0.8
3.79968388,0.8
3.80001015,0.8
3.80215366,0.81
3.79582449,0.8
3.8017176,0.81
3.7968364599999997,0.8
3.79341542,0.8
3.80220846,0.81
3.79932204,0.8
3.7990582400000004,0.8
3.8002306800000003,0.8
3.79226886,0.8
3.79968388,0.8
3.80001015,0.8
3.80215366,0.81
3.79582449,0.8
3.8017176,0.81
3.80072796,0.8
3.79473986,0.8
3.80220846,0.81
3.79932204,0.8
3.7990582400000004,0.8
3.8002306800000003,0.8
3.79574548,0.8
3.79968388,0.8
3.80001015,0.8
3.80215366,0.81
3.79582449,0.8
3.8017176,0.81
3.81136711,0.81
3.79473986,0.8
3.80220846,0.81
3.79932204,0.8
3.7990582400000004,0.8
3.8002306800000003,0.8
3.79574548,0.8
3.79968388,0.8
3.80001015,0.8
3.80215366,0.81
3.8033053999999997,0.81
3.80693352,0.81
3.81136711,0.81
3.8109371899999998,0.81
3.8110335899999996,0.81
3.79932204,0.8
3.81165695,0.81
3.80524968,0.81
3.79574548,0.8
3.7997576,0.8
3.80001015,0.8
3.80410557,0.81
3.81876262,0.81
3.80693352,0.81
3.81136711,0.81
3.8152642799999996,0.81
3.8110335899999996,0.81
3.79932204,0.8
3.8136669,0.81
3.8072013900000004,0.81
3.8000182400000004,0.8
3.8071480099999997,0.81
3.8030349,0.81
3.80410557,0.81
3.81876262,0.81
3.80766167,0.81
3.81136711,0.81
3.8152642799999996,0.81
3.8110335899999996,0.81
3.8059949900000003,0.81
3.82080232,0.81
3.8072013900000004,0.81
3.8000182400000004,0.8
3.81591191,0.81
3.8072842999999996,0.81
3.80629223,0.81
3.82435567,0.81
3.8108295699999997,0.81
3.81136711,0.81
3.8152642799999996,0.81
3.8110335899999996,0.81
3.8173659900000003,0.81
3.82080232,0.81
3.8072013900000004,0.81
3.81445223,0.81
3.81591191,0.81
3.82225033,0.81
3.81223168,0.81
3.82435567,0.81
3.8108295699999997,0.81
3.8195381299999998,0.81
3.8180846,0.81
3.8342101299999998,0.81
3.82449915,0.81
3.82080232,0.81
3.8282552599999997,0.81
3.81445223,0.81
3.82291446,0.81
3.82225033,0.81
3.82541094,0.81
3.82435567,0.81
3.82488109,0.81
3.82117498,0.81
3.8423065,0.81
3.8404764,0.81
3.82449915,0.81
3.83204625,0.81
3.82878206,0.81
3.82996092,0.81
3.83511796,0.81
3.8446967599999997,0.81
3.82541094,0.81
3.83253292,0.81
3.84349775,0.81
3.83995338,0.81
3.8423065,0.81
3.8404764,0.81
3.84148991,0.81
3.84930866,0.82
3.8332310499999998,0.81
3.83617377,0.81
3.84497592,0.81
3.8446967599999997,0.81
3.84350034,0.81
3.85138734,0.82
3.84349775,0.81
3.83995338,0.81
3.8423065,0.81
3.8468135699999997,0.81
3.84148991,0.81
3.84930866,0.82
3.8440225,0.81
3.8429972400000003,0.81
3.84983749,0.82
3.84745404,0.81
3.84350034,0.81
3.85138734,0.82
3.84696407,0.81
3.8466277,0.81
3.84482358,0.81
3.8516261899999997,0.82
3.8491190299999998,0.82
3.84930866,0.82
3.8456199300000002,0.81
3.84828237,0.81
3.84983749,0.82
3.84745404,0.81
3.84350034,0.81
3.85591741,0.82
3.84696407,0.81
3.8466277,0.81
3.85099402,0.82
3.8516261899999997,0.82
3.8491190299999998,0.82
3.84930866,0.82
3.8554611899999998,0.82
3.85184337,0.82
3.8499968399999998,0.82
3.84745404,0.81
3.84406604,0.81
3.85591741,0.82
3.84696407,0.81
3.85280078,0.82
3.85099402,0.82
3.8565207200000002,0.82
3.8491190299999998,0.82
3.85248514,0.82
3.8554611899999998,0.82
3.85184337,0.82
3.8499968399999998,0.82
3.84745404,0.81
3.84406604,0.81
3.85591741,0.82
3.84696407,0.81
3.85280078,0.82
3.85215677,0.82
3.8565207200000002,0.82
3.85541918,0.82
3.8561142000000004,0.82
3.8554611899999998,0.82
3.85184337,0.82
3.8499968399999998,0.82
3.8619099500000003,0.82
3.85698713,0.82
3.86259493,0.82
3.86149414,0.82
3.85850685,0.82
3.8663042,0.82
3.8565207200000002,0.82
3.85806382,0.82
3.8561142000000004,0.82
3.8580148999999997,0.82
3.8603948399999997,0.82
3.85748324,0.82
3.8619099500000003,0.82
3.85806158,0.82
3.86259493,0.82
3.86449537,0.82
3.8687056699999998,0.82
3.86949013,0.82
3.86235289,0.82
3.85806891,0.82
3.86123964,0.82
3.8699334,0.82
3.8603948399999997,0.82
3.8576917,0.82
3.86334539,0.82
3.86565341,0.82
3.87578292,0.82
3.86648119,0.82
3.8687056699999998,0.82
3.86949013,0.82
3.87045754,0.82
3.87072082,0.82
3.8644295499999997,0.82
3.8711948599999997,0.82
3.86270707,0.82
3.8690771099999997,0.82
3.8688137200000003,0.82
3.86565341,0.82
4.13519809,0.88
4.13460381,0.88
4.1342941600000005,0.88
4.13491606,0.88
4.13576834,0.88
4.13628327,0.88
4.13561878,0.88
4.1370388,0.88
4.13771036,0.88
4.13783912,0.88
4.1372159,0.88
4.13732713,0.88
4.1395965200000004,0.88
4.14002124,0.88
4.15454712,0.88
4.13562365,0.88
4.13510608,0.88
4.13429517,0.88
4.13475193,0.88
4.13501785,0.88
4.13610829,0.88
4.13543487,0.88
4.136246470000001,0.88
4.13796587,0.88
4.13723841,0.88
4.1364761,0.88
4.13668941,0.88
4.13805046,0.88
4.14016479,0.88
4.13579846,0.88
4.13550716,0.88
4.134991299999999,0.88
4.13448353,0.88
4.1348316899999995,0.88
4.13576682,0.88
4.13513466,0.88
4.13597586,0.88
4.138541,0.88
4.1377776200000005,0.88
4.13607383,0.88
4.135949109999999,0.88
4.13625475,0.88
4.151895720000001,0.88
4.14981786,0.88
4.14981786,0.88
4.14981786,0.88
4.14981786,0.88
4.14981786,0.88
4.14981786,0.88
4.14981786,0.88
4.14981786,0.88
4.14981786,0.88
4.14981786,0.88
4.14981786,0.88
4.14981786,0.88
4.14981786,0.88
4.14981786,0.88
4.14981786,0.88
4.14981786,0.88
4.14981786,0.88
4.14981786,0.88
4.14981786,0.88
4.14981786,0.88
4.14981786,0.88
4.14981786,0.88
4.13593129,0.88
4.13561023,0.88
4.13534563,0.88
4.13477567,0.88
4.13477002,0.88
4.13533495,0.88
4.1350197799999995,0.88
4.13527818,0.88
4.13831891,0.88
4.138141549999999,0.88
4.13605119,0.88
4.13466482,0.88
4.148565759999999,0.88
4.1483514900000005,0.88
4.1483514900000005,0.88
4.1483514900000005,0.88
4.1483514900000005,0.88
4.1483514900000005,0.88
4.1483514900000005,0.88
4.1483514900000005,0.88
4.1483514900000005,0.88
4.1483514900000005,0.88
4.1483514900000005,0.88
4.1483514900000005,0.88
4.1483514900000005,0.88
4.1483514900000005,0.88
4.1483514900000005,0.88
4.1483514900000005,0.88
4.1483514900000005,0.88
4.1483514900000005,0.88
4.1483514900000005,0.88
4.1483514900000005,0.88
4.1483514900000005,0.88
4.1483514900000005,0.88
4.1483514900000005,0.88
4.13614212,0.88
4.1358673,0.88
4.13580062,0.88
4.1351129900000005,0.88
4.13487676,0.88
4.13495745,0.88
4.13470671,0.88
4.13484402,0.88
4.13778059,0.88
4.13880418,0.88
4.1373732,0.88
4.134963529999999,0.88
4.14246277,0.88
4.1478705,0.88
4.14931419,0.88
4.14725422,0.88
4.14815425,0.88
4.14821116,0.88
4.14821116,0.88
4.14821116,0.88
4.14821116,0.88
4.14821116,0.88
4.14821116,0.88
4.14821116,0.88
4.14821116,0.88
4.14821116,0.88
4.14821116,0.88
4.14821116,0.88
4.14821116,0.88
4.14821116,0.88
4.14821116,0.88
4.14821116,0.88
4.14821116,0.88
4.14821116,0.88
4.14821116,0.88
4.14821116,0.88
4.14821116,0.88
4.14821116,0.88
4.14821116,0.88
4.13651052,0.88
4.13719471,0.88
4.1371745,0.88
4.13642301,0.88
4.13682562,0.88
4.13630761,0.88
4.134602109999999,0.88
4.13957123,0.88
4.13730672,0.88
4.13601316,0.88
4.1337849900000005,0.88
4.14650896,0.88
4.149899,0.88
4.14898176,0.88
4.14901853,0.88
4.14901853,0.88
4.14901853,0.88
4.14901853,0.88
4.14901853,0.88
4.14901853,0.88
4.14901853,0.88
4.14901853,0.88
4.14901853,0.88
4.14901853,0.88
4.14901853,0.88
4.14901853,0.88
4.14901853,0.88
4.14901853,0.88
4.14901853,0.88
4.14901853,0.88
4.14901853,0.88
4.14901853,0.88
4.14901853,0.88
4.14901853,0.88
4.14901853,0.88
4.14901853,0.88
4.13603905,0.88
4.1370736,0.88
4.13776147,0.88
4.1373267799999995,0.88
4.13735444,0.88
4.13684154,0.88
4.1386901499999995,0.88
4.13585108,0.88
4.14435763,0.88
4.14927791,0.88
4.14915491,0.88
4.14967986,0.88
4.14967986,0.88
4.14967986,0.88
4.14967986,0.88
4.14967986,0.88
4.14967986,0.88
4.14967986,0.88
4.14967986,0.88
4.14967986,0.88
4.14967986,0.88
4.14967986,0.88
4.14967986,0.88
4.14967986,0.88
4.14967986,0.88
4.14967986,0.88
4.14967986,0.88
4.14967986,0.88
4.14967986,0.88
4.14967986,0.88
4.14967986,0.88
4.14967986,0.88
4.14967986,0.88
4.1355936600000005,0.88
4.13647319,0.88
4.1382914500000005,0.88
4.1379523,0.88
4.13761248,0.88
4.13806719,0.88
4.1366682,0.88
4.13447508,0.88
4.1407761899999995,0.88
4.14862885,0.88
4.15072525,0.88
4.15106161,0.88
4.15106161,0.88
4.15106161,0.88
4.15106161,0.88
4.15106161,0.88
4.15106161,0.88
4.15106161,0.88
4.15106161,0.88
4.15106161,0.88
4.15106161,0.88
4.15106161,0.88
4.15106161,0.88
4.15106161,0.88
4.15106161,0.88
4.15106161,0.88
4.15106161,0.88
4.15106161,0.88
4.15106161,0.88
4.15106161,0.88
4.15106161,0.88
4.15106161,0.88
4.15106161,0.88
4.1355711600000005,0.88
4.13602569,0.88
4.13749204,0.88
4.1386264,0.88
4.13720565,0.88
4.13179276,0.87
4.13303956,0.88
4.13379365,0.88
4.137747259999999,0.88
4.14351645,0.88
4.147378740000001,0.88
4.14906839,0.88
4.14906839,0.88
4.14906839,0.88
4.14906839,0.88
4.14906839,0.88
4.14906839,0.88
4.14906839,0.88
4.14906839,0.88
4.14906839,0.88
4.14906839,0.88
4.14906839,0.88
4.14906839,0.88
4.14906839,0.88
4.14906839,0.88
4.14906839,0.88
4.14906839,0.88
4.14906839,0.88
4.14906839,0.88
4.14906839,0.88
4.14906839,0.88
4.14906839,0.88
4.14906839,0.88
4.13494534,0.88
4.13568693,0.88
4.13699115,0.88
4.13841879,0.88
4.13310772,0.88
4.13676885,0.88
4.1424299300000005,0.88
4.14533446,0.88
4.14740826,0.88
4.14740826,0.88
4.14740826,0.88
4.14740826,0.88
4.14740826,0.88
4.14740826,0.88
4.14740826,0.88
4.14740826,0.88
4.14740826,0.88
4.14740826,0.88
4.14740826,0.88
4.14740826,0.88
4.14740826,0.88
4.14740826,0.88
4.14740826,0.88
4.14740826,0.88
4.14740826,0.88
4.14740826,0.88
4.14740826,0.88
4.14740826,0.88
4.14740826,0.88
4.14740826,0.88
4.13410433,0.88
4.13511955,0.88
4.13711568,0.88
4.13837837,0.88
4.13792521,0.88
4.136093509999999,0.88
4.13133423,0.87
4.13289353,0.88
4.13554114,0.88
4.14060963,0.88
4.14348157,0.88
4.14576585,0.88
4.14576585,0.88
4.14576585,0.88
4.14576585,0.88
4.14576585,0.88
4.14576585,0.88
4.14576585,0.88
4.14576585,0.88
4.14576585,0.88
4.14576585,0.88
4.14576585,0.88
4.14576585,0.88
4.14576585,0.88
4.14576585,0.88
4.14576585,0.88
4.14576585,0.88
4.14576585,0.88
4.14576585,0.88
4.14576585,0.88
4.14576585,0.88
4.14576585,0.88
4.14576585,0.88
4.1334576,0.88
4.13463366,0.88
4.1365999,0.88
4.14057425,0.88
4.14130005,0.88
4.14121496,0.88
4.138604819999999,0.88
4.13861055,0.88
4.13054064,0.87
4.13083943,0.87
4.13148332,0.87
4.13271249,0.88
4.13688122,0.88
4.14006305,0.88
4.14237252,0.88
4.14237252,0.88
4.14237252,0.88
4.14237252,0.88
4.14237252,0.88
4.14237252,0.88
4.14237252,0.88
4.14237252,0.88
4.14237252,0.88
4.14237252,0.88
4.14237252,0.88
4.14237252,0.88
4.14237252,0.88
4.14237252,0.88
4.14237252,0.88
4.14237252,0.88
4.14237252,0.88
4.14237252,0.88
4.14237252,0.88
4.14237252,0.88
4.14237252,0.88
4.14237252,0.88
4.13218626,0.88
4.13371431,0.88
4.13511835,0.88
4.14078706,0.88
4.14161116,0.88
4.1411118,0.88
4.14306242,0.88
4.1362196,0.88
4.13753565,0.88
4.13949954,0.88
4.13213555,0.88
4.12937956,0.87
4.13091275,0.87
4.13138477,0.87
4.13283636,0.88
4.13646788,0.88
4.1381119,0.88
4.13904229,0.88
4.13904229,0.88
4.13904229,0.88
4.13904229,0.88
4.13904229,0.88
4.13904229,0.88
4.13904229,0.88
4.13904229,0.88
4.13904229,0.88
4.13904229,0.88
4.13904229,0.88
4.13904229,0.88
4.13904229,0.88
4.13904229,0.88
4.13904229,0.88
4.13904229,0.88
4.13904229,0.88
4.13904229,0.88
4.13904229,0.88
4.13904229,0.88
4.13904229,0.88
4.13904229,0.88
4.131369680000001,0.87
4.13273106,0.88
4.13279864,0.88
4.14249095,0.88
4.14107442,0.88
4.14256361,0.88
4.13751241,0.88
4.13667188,0.88
4.1367139,0.88
4.13865698,0.88
4.13400531,0.88
4.1331115800000005,0.88
4.12906638,0.87
4.13005931,0.87
4.13030154,0.87
4.13069572,0.87
4.13375127,0.88
4.13394931,0.88
4.13645565,0.88
4.13773634,0.88
4.13964413,0.88
4.14340298,0.88
4.14057251,0.88
4.13879347,0.88
4.13902721,0.88
4.13750711,0.88
4.13607119,0.88
4.13328414,0.88
4.13253085,0.88
4.12996357,0.87
4.12996357,0.87
4.12996357,0.87
4.12996357,0.87
4.12996357,0.87
4.12996357,0.87
4.12996357,0.87
4.12996357,0.87
4.12996357,0.87
4.12996357,0.87
4.12996357,0.87
4.12996357,0.87
4.12996357,0.87
4.12996357,0.87
4.12996357,0.87
4.12996357,0.87
4.12996357,0.87
4.12996357,0.87
4.12996357,0.87
4.12996357,0.87
4.12996357,0.87
4.12996357,0.87
4.13004861,0.87
4.13252868,0.88
4.13564569,0.88
4.13698402,0.88
4.1382794700000005,0.88
4.14262844,0.88
4.14155613,0.88
4.13905349,0.88
4.1391547200000005,0.88
4.13747211,0.88
4.13630419,0.88
4.13393031,0.88
4.13281706,0.88
4.13146348,0.87
4.13021837,0.87
4.13021837,0.87
4.13021837,0.87
4.13021837,0.87
4.13021837,0.87
4.13021837,0.87
4.13021837,0.87
4.13021837,0.87
4.13021837,0.87
4.13021837,0.87
4.13021837,0.87
4.13021837,0.87
4.13021837,0.87
4.13021837,0.87
4.13021837,0.87
4.13021837,0.87
4.13021837,0.87
4.13021837,0.87
4.13021837,0.87
4.13021837,0.87
4.13021837,0.87
4.13021837,0.87
4.1304832000000005,0.87
4.13009696,0.87
4.13211861,0.88
4.13449616,0.88
4.13516206,0.88
4.13784172,0.88
4.14317409,0.88
4.14310436,0.88
4.13973176,0.88
4.13972799,0.88
4.13816829,0.88
4.1367649,0.88
4.13490516,0.88
4.13609153,0.88
4.13109972,0.87
4.13188921,0.87
4.13100142,0.87
4.13100142,0.87
4.13100142,0.87
4.13100142,0.87
4.13100142,0.87
4.13100142,0.87
4.13100142,0.87
4.13100142,0.87
4.13100142,0.87
4.13100142,0.87
4.13100142,0.87
4.13100142,0.87
4.13100142,0.87
4.13100142,0.87
4.13100142,0.87
4.13100142,0.87
4.13100142,0.87
4.13100142,0.87
4.13100142,0.87
4.13100142,0.87
4.13100142,0.87
4.13100142,0.87
4.14169041,0.88
4.13407636,0.88
4.12870691,0.87
4.13516525,0.88
4.13309138,0.88
4.1434503,0.88
4.141374180000001,0.88
4.14084723,0.88
4.13857443,0.88
4.13812219,0.88
4.1360089900000006,0.88
4.13531618,0.88
4.13170182,0.87
4.13159855,0.87
4.13071971,0.87
4.13071971,0.87
4.13071971,0.87
4.13071971,0.87
4.13071971,0.87
4.13071971,0.87
4.13071971,0.87
4.13071971,0.87
4.13071971,0.87
4.13071971,0.87
4.13071971,0.87
4.13071971,0.87
4.13071971,0.87
4.13071971,0.87
4.13071971,0.87
4.13071971,0.87
4.13071971,0.87
4.13071971,0.87
4.13071971,0.87
4.13071971,0.87
4.13071971,0.87
4.13071971,0.87
4.14633139,0.88
4.14277012,0.88
4.13122608,0.87
4.13822932,0.88
4.1406391000000005,0.88
4.14210701,0.88
4.13953219,0.88
4.1392886099999995,0.88
4.13189446,0.87
4.13229085,0.88
4.1324449,0.88
4.1324721,0.88
4.1324721,0.88
4.1324721,0.88
4.1324721,0.88
4.1324721,0.88
4.1324721,0.88
4.1324721,0.88
4.1324721,0.88
4.1324721,0.88
4.1324721,0.88
4.1324721,0.88
4.1324721,0.88
4.1324721,0.88
4.1324721,0.88
4.1324721,0.88
4.1324721,0.88
4.1324721,0.88
4.1324721,0.88
4.1324721,0.88
4.1324721,0.88
4.1324721,0.88
4.1324721,0.88
4.1455488,0.88
4.12679804,0.87
4.13406628,0.88
4.13811471,0.88
4.14031664,0.88
4.14160009,0.88
4.13897854,0.88
4.13199579,0.87
4.13120156,0.87
4.13259239,0.88
4.13218144,0.88
4.1321192799999995,0.88
4.1321192799999995,0.88
4.1321192799999995,0.88
4.1321192799999995,0.88
4.1321192799999995,0.88
4.1321192799999995,0.88
4.1321192799999995,0.88
4.1321192799999995,0.88
4.1321192799999995,0.88
4.1321192799999995,0.88
4.1321192799999995,0.88
4.1321192799999995,0.88
4.1321192799999995,0.88
4.1321192799999995,0.88
4.1321192799999995,0.88
4.1321192799999995,0.88
4.1321192799999995,0.88
4.1321192799999995,0.88
4.1321192799999995,0.88
4.1321192799999995,0.88
4.1321192799999995,0.88
4.1321192799999995,0.88
4.13376728,0.88
4.1320783500000005,0.88
4.13658215,0.88
4.13919366,0.88
4.14058925,0.88
4.13244187,0.88
4.1312302999999995,0.87
4.13184034,0.87
4.1333067,0.88
4.1329008599999995,0.88
4.1329008599999995,0.88
4.1329008599999995,0.88
4.1329008599999995,0.88
4.1329008599999995,0.88
4.1329008599999995,0.88
4.1329008599999995,0.88
4.1329008599999995,0.88
4.1329008599999995,0.88
4.1329008599999995,0.88
4.1329008599999995,0.88
4.1329008599999995,0.88
4.1329008599999995,0.88
4.1329008599999995,0.88
4.1329008599999995,0.88
4.1329008599999995,0.88
4.1329008599999995,0.88
4.1329008599999995,0.88
4.1329008599999995,0.88
4.1329008599999995,0.88
4.1329008599999995,0.88
4.1329008599999995,0.88
4.13397196,0.88
4.12826671,0.87
4.13018678,0.87
4.13519871,0.88
4.13863465,0.88
4.13910194,0.88
4.13481241,0.88
4.13283225,0.88
4.1316653500000005,0.87
4.13106036,0.87
4.13226286,0.88
4.13302703,0.88
4.13302703,0.88
4.13302703,0.88
4.13302703,0.88
4.13302703,0.88
4.13302703,0.88
4.13302703,0.88
4.13302703,0.88
4.13302703,0.88
4.13302703,0.88
4.13302703,0.88
4.13302703,0.88
4.13302703,0.88
4.13302703,0.88
4.13302703,0.88
4.13302703,0.88
4.13302703,0.88
4.13302703,0.88
4.13302703,0.88
4.13302703,0.88
4.13302703,0.88
4.13302703,0.88
4.1449416800000005,0.88
4.1390804900000004,0.88
4.1280138,0.87
4.1285647999999995,0.87
4.1298527,0.87
4.13332191,0.88
4.1376036,0.88
4.1405040699999995,0.88
4.13507732,0.88
4.13446612,0.88
4.133070490000001,0.88
4.13154706,0.87
4.13092027,0.87
4.13130915,0.87
4.13196515,0.87
4.13196515,0.87
4.13196515,0.87
4.13196515,0.87
4.13196515,0.87
4.13196515,0.87
4.13196515,0.87
4.13196515,0.87
4.13196515,0.87
4.13196515,0.87
4.13196515,0.87
4.13196515,0.87
4.13196515,0.87
4.13196515,0.87
4.13196515,0.87
4.13196515,0.87
4.13196515,0.87
4.13196515,0.87
4.13196515,0.87
4.13196515,0.87
4.13196515,0.87
4.13196515,0.87
4.14862209,0.88
4.1434808,0.88
4.14139432,0.88
4.13158355,0.87
4.12722469,0.87
4.12774683,0.87
4.12853016,0.87
4.1321297,0.88
4.13563186,0.88
4.1399655,0.88
4.1393308399999995,0.88
4.13550308,0.88
4.13394076,0.88
4.132522,0.88
4.1314112000000005,0.87
4.13136644,0.87
4.13089695,0.87
4.13118868,0.87
4.13118868,0.87
4.13118868,0.87
4.13118868,0.87
4.13118868,0.87
4.13118868,0.87
4.13118868,0.87
4.13118868,0.87
4.13118868,0.87
4.13118868,0.87
4.13118868,0.87
4.13118868,0.87
4.13118868,0.87
4.13118868,0.87
4.13118868,0.87
4.13118868,0.87
4.13118868,0.87
4.13118868,0.87
4.13118868,0.87
4.13118868,0.87
4.13118868,0.87
4.13118868,0.87
4.16253265,0.88
4.15476111,0.88
4.1455369399999995,0.88
4.13675318,0.88
4.12955933,0.87
4.12753851,0.87
4.127115470000001,0.87
4.13021539,0.87
4.13412699,0.88
4.1410201099999995,0.88
4.13747917,0.88
4.13479862,0.88
4.13268693,0.88
4.13091629,0.87
4.13130558,0.87
4.13090837,0.87
4.13107278,0.87
4.13107278,0.87
4.13107278,0.87
4.13107278,0.87
4.13107278,0.87
4.13107278,0.87
4.13107278,0.87
4.13107278,0.87
4.13107278,0.87
4.13107278,0.87
4.13107278,0.87
4.13107278,0.87
4.13107278,0.87
4.13107278,0.87
4.13107278,0.87
4.13107278,0.87
4.13107278,0.87
4.13107278,0.87
4.13107278,0.87
4.13107278,0.87
4.13107278,0.87
4.13107278,0.87
4.16210979,0.88
4.15940342,0.88
4.15468186,0.88
4.13482543,0.88
4.13238563,0.88
4.12925147,0.87
4.12671409,0.87
4.12828658,0.87
4.13652441,0.88
4.13707361,0.88
4.13598982,0.88
4.13402629,0.88
4.13093285,0.87
4.13110603,0.87
