sample_id,site_id,site_name,qW,Total_Power
635,1,Perth_49,0.780000,3691707.540000
636,1,Perth_49,0.820000,3894844.040000
637,1,Perth_49,0.830000,3905384.680000
638,1,Perth_49,0.830000,3900117.920000
639,1,Perth_49,0.820000,3875036.910000
640,1,Perth_49,0.830000,3905384.680000
641,1,Perth_49,0.830000,3939700.790000
642,1,Perth_49,0.820000,3870520.780000
643,1,Perth_49,0.830000,3905384.680000
644,1,Perth_49,0.800000,3768484.850000
645,1,Perth_49,0.830000,3939700.790000
646,1,Perth_49,0.820000,3888167.840000
647,1,Perth_49,0.830000,3928113.500000
648,1,Perth_49,0.820000,3894844.040000
649,1,Perth_49,0.830000,3941385.720000
650,1,Perth_49,0.830000,3905384.680000
651,1,Perth_49,0.830000,3898735.520000
652,1,Perth_49,0.830000,3905384.680000
653,1,Perth_49,0.830000,3941385.720000
654,1,Perth_49,0.820000,3888167.840000
655,1,Perth_49,0.830000,3905384.680000
656,1,Perth_49,0.830000,3939700.790000
657,1,Perth_49,0.780000,3667749.130000
658,1,Perth_49,0.830000,3905384.680000
659,1,Perth_49,0.820000,3877291.060000
660,1,Perth_49,0.840000,3966008.510000
661,1,Perth_49,0.820000,3870520.780000
662,1,Perth_49,0.830000,3905384.680000
663,1,Perth_49,0.820000,3894844.040000
664,1,Perth_49,0.830000,3941385.720000
665,1,Perth_49,0.840000,3966008.510000
666,1,Perth_49,0.820000,3894844.040000
667,1,Perth_49,0.830000,3905384.680000
668,1,Perth_49,0.830000,3904895.330000
669,1,Perth_49,0.820000,3894844.040000
670,1,Perth_49,0.830000,3941385.720000
671,1,Perth_49,0.840000,3956536.320000
672,1,Perth_49,0.820000,3877291.060000
673,1,Perth_49,0.830000,3905384.680000
674,1,Perth_49,0.830000,3941385.720000
675,1,Perth_49,0.840000,3957305.530000
676,1,Perth_49,0.830000,3905384.680000
677,1,Perth_49,0.840000,3966008.510000
678,1,Perth_49,0.830000,3941385.720000
679,1,Perth_49,0.830000,3913661.340000
680,1,Perth_49,0.830000,3905384.680000
681,1,Perth_49,0.820000,3894844.040000
682,1,Perth_49,0.840000,3956536.320000
683,1,Perth_49,0.820000,3894844.040000
684,1,Perth_49,0.830000,3905384.680000
685,1,Perth_49,0.820000,3894844.040000
686,1,Perth_49,0.830000,3941385.720000
687,1,Perth_49,0.830000,3922192.700000
688,1,Perth_49,0.840000,3952823.870000
689,1,Perth_49,0.840000,3966008.510000
690,1,Perth_49,0.830000,3941385.720000
691,1,Perth_49,0.830000,3935334.870000
692,1,Perth_49,0.830000,3905384.680000
693,1,Perth_49,0.810000,3827076.640000
694,1,Perth_49,0.830000,3915751.170000
695,1,Perth_49,0.830000,3937154.320000
696,1,Perth_49,0.840000,3966008.510000
697,1,Perth_49,0.830000,3941385.720000
698,1,Perth_49,0.830000,3905384.680000
699,1,Perth_49,0.840000,3952823.870000
700,1,Perth_49,0.830000,3937520.880000
701,1,Perth_49,0.840000,3966008.510000
702,1,Perth_49,0.840000,3952823.870000
703,1,Perth_49,0.830000,3937520.880000
704,1,Perth_49,0.830000,3905384.680000
705,1,Perth_49,0.830000,3905384.680000
706,1,Perth_49,0.830000,3941385.720000
707,1,Perth_49,0.830000,3937154.320000
708,1,Perth_49,0.830000,3941385.720000
709,1,Perth_49,0.840000,3952823.870000
710,1,Perth_49,0.840000,3966008.510000
711,1,Perth_49,0.830000,3935334.870000
712,1,Perth_49,0.830000,3915751.170000
713,1,Perth_49,0.840000,3966008.510000
714,1,Perth_49,0.840000,3943428.300000
715,1,Perth_49,0.830000,3899820.390000
716,1,Perth_49,0.830000,3940566.330000
717,1,Perth_49,0.840000,3966008.510000
718,1,Perth_49,0.840000,3960810.540000
719,1,Perth_49,0.830000,3937154.320000
720,1,Perth_49,0.840000,3952823.870000
721,1,Perth_49,0.830000,3941385.720000
722,1,Perth_49,0.840000,3952823.870000
723,1,Perth_49,0.830000,3941385.720000
724,1,Perth_49,0.800000,3762798.980000
725,1,Perth_49,0.840000,3966008.510000
726,1,Perth_49,0.840000,3964877.950000
727,1,Perth_49,0.830000,3899820.390000
728,1,Perth_49,0.840000,3966008.510000
729,1,Perth_49,0.830000,3934631.010000
730,1,Perth_49,0.840000,3960810.540000
731,1,Perth_49,0.830000,3937154.320000
732,1,Perth_49,0.840000,3952823.870000
733,1,Perth_49,0.830000,3923641.590000
734,1,Perth_49,0.830000,3941385.720000
735,1,Perth_49,0.840000,3945370.170000
736,1,Perth_49,0.830000,3940566.330000
737,1,Perth_49,0.840000,3966008.510000
738,1,Perth_49,0.830000,3934631.010000
739,1,Perth_49,0.840000,3966008.510000
740,1,Perth_49,0.840000,3964877.950000
741,1,Perth_49,0.830000,3909533.530000
742,1,Perth_49,0.840000,3945370.170000
743,1,Perth_49,0.840000,3961367.730000
744,1,Perth_49,0.830000,3937154.320000
745,1,Perth_49,0.840000,3960234.880000
746,1,Perth_49,0.820000,3874754.500000
747,1,Perth_49,0.840000,3952823.870000
748,1,Perth_49,0.830000,3939275.200000
749,1,Perth_49,0.840000,3966008.510000
750,1,Perth_49,0.840000,3952823.870000
751,1,Perth_49,0.810000,3844727.270000
752,1,Perth_49,0.830000,3923603.300000
753,1,Perth_49,0.830000,3925201.080000
754,1,Perth_49,0.840000,3945370.170000
755,1,Perth_49,0.830000,3927819.960000
756,1,Perth_49,0.840000,3961367.730000
757,1,Perth_49,0.830000,3909533.530000
758,1,Perth_49,0.840000,3962330.110000
759,1,Perth_49,0.840000,3959889.580000
760,1,Perth_49,0.830000,3937154.320000
761,1,Perth_49,0.840000,3966008.510000
762,1,Perth_49,0.830000,3925201.080000
763,1,Perth_49,0.840000,3945370.170000
764,1,Perth_49,0.840000,3954190.660000
765,1,Perth_49,0.840000,3968768.940000
766,1,Perth_49,0.830000,3909533.530000
767,1,Perth_49,0.840000,3966008.510000
768,1,Perth_49,0.830000,3937154.320000
769,1,Perth_49,0.830000,3927819.960000
770,1,Perth_49,0.830000,3923603.300000
771,1,Perth_49,0.840000,3959889.580000
772,1,Perth_49,0.840000,3945370.170000
773,1,Perth_49,0.840000,3968768.940000
774,1,Perth_49,0.830000,3927819.960000
775,1,Perth_49,0.830000,3934999.800000
776,1,Perth_49,0.830000,3925201.080000
777,1,Perth_49,0.830000,3936669.180000
778,1,Perth_49,0.840000,3945370.170000
779,1,Perth_49,0.830000,3912830.790000
780,1,Perth_49,0.840000,3959889.580000
781,1,Perth_49,0.810000,3819194.830000
782,1,Perth_49,0.840000,3961990.100000
783,1,Perth_49,0.840000,3954190.660000
784,1,Perth_49,0.840000,3945370.170000
785,1,Perth_49,0.840000,3968768.940000
786,1,Perth_49,0.840000,3963176.980000
787,1,Perth_49,0.840000,3949607.520000
788,1,Perth_49,0.830000,3940361.690000
789,1,Perth_49,0.840000,3959889.580000
790,1,Perth_49,0.830000,3936669.180000
791,1,Perth_49,0.830000,3934999.800000
792,1,Perth_49,0.840000,3967718.800000
793,1,Perth_49,0.830000,3927819.960000
794,1,Perth_49,0.840000,3968768.940000
795,1,Perth_49,0.830000,3912830.790000
796,1,Perth_49,0.840000,3968768.940000
797,1,Perth_49,0.840000,3968768.940000
798,1,Perth_49,0.830000,3940361.690000
799,1,Perth_49,0.830000,3927819.960000
800,1,Perth_49,0.840000,3967718.800000
801,1,Perth_49,0.840000,3963176.980000
802,1,Perth_49,0.840000,3969469.630000
803,1,Perth_49,0.840000,3968768.940000
804,1,Perth_49,0.840000,3968768.940000
805,1,Perth_49,0.840000,3958979.180000
806,1,Perth_49,0.830000,3934999.800000
807,1,Perth_49,0.840000,3961645.010000
808,1,Perth_49,0.800000,3792002.190000
809,1,Perth_49,0.840000,3969469.630000
810,1,Perth_49,0.840000,3964079.110000
811,1,Perth_49,0.840000,3969469.630000
812,1,Perth_49,0.840000,3968768.940000
813,1,Perth_49,0.840000,3968768.940000
814,1,Perth_49,0.810000,3839796.520000
815,1,Perth_49,0.840000,3968768.940000
816,1,Perth_49,0.840000,3969469.630000
817,1,Perth_49,0.840000,3979424.730000
818,1,Perth_49,0.840000,3958979.180000
819,1,Perth_49,0.840000,3968768.940000
820,1,Perth_49,0.840000,3969469.630000
821,1,Perth_49,0.840000,3979424.730000
822,1,Perth_49,0.840000,3965178.000000
823,1,Perth_49,0.820000,3849256.450000
824,1,Perth_49,0.840000,3968768.940000
825,1,Perth_49,0.840000,3957766.160000
826,1,Perth_49,0.840000,3979424.730000
827,1,Perth_49,0.840000,3954832.430000
828,1,Perth_49,0.810000,3803522.910000
829,1,Perth_49,0.840000,3958979.180000
830,1,Perth_49,0.840000,3969469.630000
831,1,Perth_49,0.840000,3972177.850000
832,1,Perth_49,0.840000,3969469.630000
833,1,Perth_49,0.840000,3979424.730000
834,1,Perth_49,0.840000,3968768.940000
835,1,Perth_49,0.840000,3972177.850000
836,1,Perth_49,0.840000,3969469.630000
837,1,Perth_49,0.840000,3947893.400000
838,1,Perth_49,0.840000,3965800.740000
839,1,Perth_49,0.800000,3780368.870000
840,1,Perth_49,0.840000,3956136.570000
841,1,Perth_49,0.840000,3972177.850000
842,1,Perth_49,0.810000,3844018.060000
843,1,Perth_49,0.830000,3910134.340000
844,1,Perth_49,0.840000,3965178.000000
845,1,Perth_49,0.840000,3979424.730000
846,1,Perth_49,0.820000,3868464.720000
847,1,Perth_49,0.840000,3965800.740000
848,1,Perth_49,0.820000,3861104.980000
849,1,Perth_49,0.840000,3972177.850000
850,1,Perth_49,0.840000,3969469.630000
851,1,Perth_49,0.810000,3844018.060000
852,1,Perth_49,0.840000,3968768.940000
853,1,Perth_49,0.840000,3965178.000000
854,1,Perth_49,0.840000,3963350.230000
855,1,Perth_49,0.840000,3969539.540000
856,1,Perth_49,0.840000,3979424.730000
857,1,Perth_49,0.840000,3979424.730000
858,1,Perth_49,0.840000,3972859.030000
859,1,Perth_49,0.840000,3979424.730000
860,1,Perth_49,0.840000,3965178.000000
861,1,Perth_49,0.840000,3965270.330000
862,1,Perth_49,0.820000,3882303.660000
863,1,Perth_49,0.840000,3944494.980000
864,1,Perth_49,0.800000,3764321.460000
865,1,Perth_49,0.830000,3939100.110000
866,1,Perth_49,0.820000,3861104.980000
867,1,Perth_49,0.840000,3963350.230000
868,1,Perth_49,0.840000,3969539.540000
869,1,Perth_49,0.840000,3979424.730000
870,1,Perth_49,0.840000,3965270.330000
871,1,Perth_49,0.840000,3944494.980000
872,1,Perth_49,0.820000,3882303.660000
873,1,Perth_49,0.840000,3979424.730000
874,1,Perth_49,0.830000,3915593.730000
875,1,Perth_49,0.840000,3979496.170000
876,1,Perth_49,0.840000,3968560.380000
877,1,Perth_49,0.810000,3807737.840000
878,1,Perth_49,0.830000,3940885.580000
879,1,Perth_49,0.820000,3861104.980000
880,1,Perth_49,0.840000,3979424.730000
881,1,Perth_49,0.840000,3979496.170000
882,1,Perth_49,0.830000,3940885.580000
883,1,Perth_49,0.840000,3944494.980000
884,1,Perth_49,0.840000,3965270.330000
885,1,Perth_49,0.840000,3957547.290000
886,1,Perth_49,0.840000,3951149.290000
887,1,Perth_49,0.840000,3979496.170000
888,1,Perth_49,0.840000,3979424.730000
889,1,Perth_49,0.830000,3935112.580000
890,1,Perth_49,0.840000,3979635.830000
891,1,Perth_49,0.840000,3968560.380000
892,1,Perth_49,0.810000,3844840.640000
893,1,Perth_49,0.840000,3979635.830000
894,1,Perth_49,0.840000,3944737.820000
895,1,Perth_49,0.840000,3968560.380000
896,1,Perth_49,0.840000,3953564.520000
897,1,Perth_49,0.840000,3968421.820000
898,1,Perth_49,0.840000,3979496.170000
899,1,Perth_49,0.800000,3780212.580000
900,1,Perth_49,0.840000,3965270.330000
901,1,Perth_49,0.840000,3956252.120000
902,1,Perth_49,0.840000,3979424.730000
903,1,Perth_49,0.830000,3940885.580000
904,1,Perth_49,0.840000,3957547.290000
905,1,Perth_49,0.840000,3979635.830000
906,1,Perth_49,0.840000,3968421.820000
907,1,Perth_49,0.810000,3832217.140000
908,1,Perth_49,0.830000,3940423.880000
909,1,Perth_49,0.840000,3979424.730000
910,1,Perth_49,0.840000,3979768.430000
911,1,Perth_49,0.830000,3938184.830000
912,1,Perth_49,0.840000,3968421.820000
913,1,Perth_49,0.840000,3979496.170000
914,1,Perth_49,0.840000,3944737.820000
915,1,Perth_49,0.840000,3968560.380000
916,1,Perth_49,0.800000,3766576.950000
917,1,Perth_49,0.840000,3979768.430000
918,1,Perth_49,0.840000,3966986.370000
919,1,Perth_49,0.830000,3938184.830000
920,1,Perth_49,0.810000,3832217.140000
921,1,Perth_49,0.840000,3979635.830000
922,1,Perth_49,0.840000,3979768.430000
923,1,Perth_49,0.810000,3846318.990000
924,1,Perth_49,0.840000,3979635.830000
925,1,Perth_49,0.840000,3968421.820000
926,1,Perth_49,0.780000,3694539.260000
927,1,Perth_49,0.830000,3940423.880000
928,1,Perth_49,0.840000,3984477.460000
929,1,Perth_49,0.840000,3984477.460000
930,1,Perth_49,0.840000,3979768.430000
931,1,Perth_49,0.840000,3968421.820000
932,1,Perth_49,0.840000,3966986.370000
933,1,Perth_49,0.840000,3984477.460000
934,1,Perth_49,0.810000,3846468.430000
935,1,Perth_49,0.840000,3983745.960000
936,1,Perth_49,0.840000,3979635.830000
937,1,Perth_49,0.840000,3975597.870000
938,1,Perth_49,0.810000,3832217.140000
939,1,Perth_49,0.780000,3697148.290000
940,1,Perth_49,0.810000,3846318.990000
941,1,Perth_49,0.840000,3984477.460000
942,1,Perth_49,0.840000,3984477.460000
943,1,Perth_49,0.840000,3984477.460000
944,1,Perth_49,0.810000,3832217.140000
945,1,Perth_49,0.840000,3966986.370000
946,1,Perth_49,0.810000,3818329.130000
947,1,Perth_49,0.840000,3984477.460000
948,1,Perth_49,0.780000,3689674.490000
949,1,Perth_49,0.840000,3979635.830000
950,1,Perth_49,0.840000,3984477.460000
951,1,Perth_49,0.820000,3858320.520000
952,1,Perth_49,0.810000,3846468.430000
953,1,Perth_49,0.840000,3984477.460000
954,1,Perth_49,0.820000,3858320.520000
955,1,Perth_49,0.840000,3984477.460000
956,1,Perth_49,0.800000,3787753.590000
957,1,Perth_49,0.840000,3984477.460000
958,1,Perth_49,0.840000,3984477.460000
959,1,Perth_49,0.840000,3969553.460000
960,1,Perth_49,0.810000,3824653.730000
961,1,Perth_49,0.840000,3984477.460000
962,1,Perth_49,0.810000,3818329.130000
963,1,Perth_49,0.820000,3856915.330000
964,1,Perth_49,0.840000,3984477.460000
965,1,Perth_49,0.840000,3984477.460000
966,1,Perth_49,0.840000,3969553.460000
967,1,Perth_49,0.840000,3984477.460000
968,1,Perth_49,0.840000,3984477.460000
969,1,Perth_49,0.840000,3984477.460000
970,1,Perth_49,0.840000,3984477.460000
971,1,Perth_49,0.840000,3984477.460000
972,1,Perth_49,0.810000,3824653.730000
973,1,Perth_49,0.790000,3750853.470000
974,1,Perth_49,0.800000,3755559.340000
975,1,Perth_49,0.800000,3760737.310000
976,1,Perth_49,0.800000,3761186.520000
977,1,Perth_49,0.800000,3761872.540000
978,1,Perth_49,0.800000,3765989.310000
979,1,Perth_49,0.800000,3766599.580000
980,1,Perth_49,0.800000,3768475.780000
981,1,Perth_49,0.800000,3777123.570000
982,1,Perth_49,0.800000,3777929.100000
983,1,Perth_49,0.800000,3783127.140000
984,1,Perth_49,0.800000,3784406.410000
985,1,Perth_49,0.800000,3784771.020000
986,1,Perth_49,0.800000,3787042.230000
987,1,Perth_49,0.800000,3792848.640000
988,1,Perth_49,0.800000,3796000.980000
989,1,Perth_49,0.800000,3800394.600000
990,1,Perth_49,0.810000,3803000.770000
991,1,Perth_49,0.810000,3806606.680000
992,1,Perth_49,0.810000,3811317.290000
993,1,Perth_49,0.810000,3819040.370000
994,1,Perth_49,0.810000,3822212.050000
995,1,Perth_49,0.810000,3822953.750000
996,1,Perth_49,0.810000,3823879.940000
997,1,Perth_49,0.810000,3827166.890000
998,1,Perth_49,0.810000,3833913.540000
999,1,Perth_49,0.810000,3837666.640000
1000,1,Perth_49,0.810000,3837901.210000
1001,1,Perth_49,0.810000,3840748.420000
1002,1,Perth_49,0.810000,3843230.190000
1003,1,Perth_49,0.810000,3843477.540000
1004,1,Perth_49,0.810000,3844798.830000
1005,1,Perth_49,0.810000,3846045.780000
1006,1,Perth_49,0.820000,3849452.810000
1007,1,Perth_49,0.820000,3860967.970000
1008,1,Perth_49,0.820000,3862921.780000
1009,1,Perth_49,0.820000,3867693.050000
1010,1,Perth_49,0.820000,3867729.910000
1011,1,Perth_49,0.820000,3871155.640000
1012,1,Perth_49,0.820000,3872896.230000
1013,1,Perth_49,0.820000,3881477.310000
1014,1,Perth_49,0.820000,3881544.810000
1015,1,Perth_49,0.820000,3887507.990000
1016,1,Perth_49,0.820000,3890373.950000
1017,1,Perth_49,0.820000,3891005.970000
1018,1,Perth_49,0.820000,3891043.640000
1019,1,Perth_49,0.820000,3895727.970000
1020,1,Perth_49,0.830000,3896034.950000
1021,1,Perth_49,0.830000,3896283.440000
1022,1,Perth_49,0.830000,3899604.790000
1023,1,Perth_49,0.830000,3901290.620000
1024,1,Perth_49,0.830000,3902015.860000
1025,1,Perth_49,0.830000,3908744.420000
1026,1,Perth_49,0.830000,3911316.260000
1027,1,Perth_49,0.830000,3914739.820000
1028,1,Perth_49,0.830000,3919998.790000
1029,1,Perth_49,0.830000,3923524.600000
1030,1,Perth_49,0.830000,3925897.540000
1031,1,Perth_49,0.830000,3932452.130000
1032,1,Perth_49,0.830000,3935560.570000
1033,1,Perth_49,0.830000,3938838.970000
1034,1,Perth_49,0.830000,3942365.130000
1035,1,Perth_49,0.840000,3943425.140000
1036,1,Perth_49,0.840000,3944105.340000
1037,1,Perth_49,0.840000,3945508.620000
1038,1,Perth_49,0.840000,3946278.570000
1039,1,Perth_49,0.840000,3950482.140000
1040,1,Perth_49,0.840000,3951222.980000
1041,1,Perth_49,0.840000,3952456.140000
1042,1,Perth_49,0.840000,3954257.810000
1043,1,Perth_49,0.840000,3959842.700000
1044,1,Perth_49,0.840000,3968064.240000
1045,1,Perth_49,0.840000,3969492.870000
1046,1,Perth_49,0.840000,3969715.400000
1047,1,Perth_49,0.840000,3970348.930000
1048,1,Perth_49,0.840000,3976435.440000
1049,1,Perth_49,0.840000,3977810.330000
1050,1,Perth_49,0.840000,3979273.150000
1051,1,Perth_49,0.840000,3980583.080000
1052,1,Perth_49,0.840000,3980912.430000
1053,1,Perth_49,0.840000,3983769.980000
1054,1,Perth_49,0.840000,3985980.630000
1055,1,Perth_49,0.840000,3987580.420000
1056,1,Perth_49,0.840000,3988938.370000
1057,1,Perth_49,0.850000,3992195.310000
1058,1,Perth_49,0.850000,3992513.570000
1059,1,Perth_49,0.850000,3993216.630000
1060,1,Perth_49,0.850000,3994488.480000
1061,1,Perth_49,0.850000,3997671.260000
1062,1,Perth_49,0.850000,4001446.060000
1063,1,Perth_49,0.850000,4002412.630000
1064,1,Perth_49,0.850000,4008862.980000
1065,1,Perth_49,0.850000,4009419.330000
1066,1,Perth_49,0.850000,4011807.630000
1067,1,Perth_49,0.850000,4015986.300000
1068,1,Perth_49,0.850000,4016595.240000
1069,1,Perth_49,0.850000,4019069.640000
1070,1,Perth_49,0.850000,4019781.530000
1071,1,Perth_49,0.850000,4019989.980000
1072,1,Perth_49,0.850000,4020363.020000
1073,1,Perth_49,0.850000,4022913.080000
1074,1,Perth_49,0.850000,4024737.770000
1075,1,Perth_49,0.850000,4025355.730000
1076,1,Perth_49,0.850000,4025722.900000
1077,1,Perth_49,0.850000,4028436.360000
1078,1,Perth_49,0.850000,4028800.550000
1079,1,Perth_49,0.850000,4029582.950000
1080,1,Perth_49,0.850000,4030789.820000
1081,1,Perth_49,0.850000,4034015.650000
1082,1,Perth_49,0.850000,4035827.470000
1083,1,Perth_49,0.850000,4036269.030000
1084,1,Perth_49,0.860000,4039658.890000
1085,1,Perth_49,0.860000,4041292.120000
1086,1,Perth_49,0.860000,4042117.530000
1087,1,Perth_49,0.860000,4045959.230000
1088,1,Perth_49,0.860000,4047862.830000
1089,1,Perth_49,0.860000,4048093.280000
1090,1,Perth_49,0.860000,4048308.810000
1091,1,Perth_49,0.860000,4048664.340000
1092,1,Perth_49,0.860000,4053308.110000
1093,1,Perth_49,0.860000,4053352.110000
1094,1,Perth_49,0.860000,4053855.210000
1095,1,Perth_49,0.860000,4055273.870000
1096,1,Perth_49,0.860000,4056126.270000
1097,1,Perth_49,0.860000,4056587.020000
1098,1,Perth_49,0.860000,4060839.980000
1099,1,Perth_49,0.860000,4063530.200000
1100,1,Perth_49,0.860000,4065111.320000
1101,1,Perth_49,0.860000,4065634.110000
1102,1,Perth_49,0.780000,3688079.140000
1103,1,Perth_49,0.780000,3688079.140000
1104,1,Perth_49,0.780000,3688284.220000
1105,1,Perth_49,0.780000,3693839.910000
1106,1,Perth_49,0.780000,3693839.910000
1107,1,Perth_49,0.780000,3693996.630000
1108,1,Perth_49,0.780000,3693996.630000
1109,1,Perth_49,0.780000,3693996.630000
1110,1,Perth_49,0.780000,3697558.680000
1111,1,Perth_49,0.780000,3697558.680000
1112,1,Perth_49,0.780000,3697558.680000
1113,1,Perth_49,0.780000,3701816.380000
1114,1,Perth_49,0.780000,3701816.380000
1115,1,Perth_49,0.780000,3704442.120000
1116,1,Perth_49,0.780000,3704442.120000
1117,1,Perth_49,0.790000,3727323.520000
1118,1,Perth_49,0.790000,3728132.520000
1119,1,Perth_49,0.790000,3728132.520000
1120,1,Perth_49,0.790000,3728132.520000
1121,1,Perth_49,0.790000,3737439.030000
1122,1,Perth_49,0.790000,3737439.030000
1123,1,Perth_49,0.790000,3737439.030000
1124,1,Perth_49,0.800000,3756857.900000
1125,1,Perth_49,0.800000,3757923.900000
1126,1,Perth_49,0.800000,3757923.900000
1127,1,Perth_49,0.800000,3757923.900000
1128,1,Perth_49,0.800000,3764328.900000
1129,1,Perth_49,0.800000,3764328.900000
1130,1,Perth_49,0.800000,3764328.900000
1131,1,Perth_49,0.800000,3764328.900000
1132,1,Perth_49,0.800000,3768795.980000
1133,1,Perth_49,0.800000,3771793.420000
1134,1,Perth_49,0.800000,3771793.420000
1135,1,Perth_49,0.800000,3771793.420000
1136,1,Perth_49,0.800000,3784981.580000
1137,1,Perth_49,0.800000,3784981.580000
1138,1,Perth_49,0.800000,3785105.880000
1139,1,Perth_49,0.800000,3787771.120000
1140,1,Perth_49,0.800000,3790588.510000
1141,1,Perth_49,0.800000,3790588.510000
1142,1,Perth_49,0.800000,3790588.510000
1143,1,Perth_49,0.800000,3790588.510000
1144,1,Perth_49,0.810000,3802402.160000
1145,1,Perth_49,0.810000,3809208.440000
1146,1,Perth_49,0.810000,3809208.440000
1147,1,Perth_49,0.810000,3809208.440000
1148,1,Perth_49,0.810000,3809208.440000
1149,1,Perth_49,0.810000,3809208.440000
1150,1,Perth_49,0.810000,3809208.440000
1151,1,Perth_49,0.810000,3809208.440000
1152,1,Perth_49,0.810000,3809208.440000
